bridge	cross	N	cohyp	0.77	1.28
doll	toy	N	hyp	5.93	9.88
beef	cattle	N	hyp	4	6.67
architecture	structure	N	hyp	3.5	5.83
treatment	medication	N	r-hyp	2.17	3.62
ceremony	graduation	N	r-hyp	1.8	3
enemy	friend	N	ant	0.93	1.55
alto	voice	N	hyp	4.9	8.17
celery	food	N	hyp	5.58	9.3
house	structure	N	hyp	4.82	8.03
perception	vision	N	r-hyp	3.75	6.25
king	leader	N	hyp	5.2	8.67
elevator	building	N	mero	0.62	1.03
computer	machine	N	hyp	5.9	9.83
reflection	thought	N	hyp	5.8	9.67
seal	mammal	N	hyp	5.15	8.58
princess	fortune	N	no-rel	1.15	1.92
belief	superstition	N	r-hyp	2.38	3.97
light	aura	N	r-hyp	2.67	4.45
grit	courage	N	hyp	4.08	6.8
activity	hobby	N	r-hyp	4.1	6.83
prank	joke	N	syn	4.77	7.95
girl	person	N	hyp	5.91	9.85
compass	instrument	N	hyp	4.58	7.63
paddle	oar	N	hyp	3.15	5.25
chime	bell	N	syn	3.1	5.17
hope	despair	N	ant	0.17	0.28
hatchet	tool	N	hyp	5.2	8.67
procedure	tear	N	no-rel	0.08	0.13
vehicle	car	N	r-hyp	0.92	1.53
brook	stream	N	hyp	3.42	5.7
food	sausage	N	r-hyp	1.15	1.92
monkey	animal	N	hyp	6	10
lizard	creature	N	hyp	5.83	9.72
shame	disgrace	N	syn	4.33	7.22
integrity	worker	N	no-rel	0.8	1.33
submarine	ship	N	hyp	3.54	5.9
jug	jar	N	cohyp	2.4	4
kingdom	territory	N	hyp	5.56	9.27
crayon	marker	N	cohyp	3.43	5.72
prism	shape	N	hyp	4.5	7.5
anarchy	disorder	N	hyp	4.15	6.92
duck	animal	N	hyp	5.92	9.87
rose	plant	N	hyp	5.85	9.75
charm	appeal	N	syn	5.33	8.88
chest	body	N	mero	1.18	1.97
organization	foundation	N	r-hyp	2.54	4.23
mammal	cat	N	r-hyp	0.69	1.15
dirt	grime	N	syn	4.62	7.7
vet	veteran	N	syn	2.14	3.57
peach	fruit	N	hyp	6	10
newspaper	medium	N	hyp	4.08	6.8
crowd	group	N	hyp	5.14	8.57
beverage	beer	N	r-hyp	0.4	0.67
tree	forest	N	mero	0.5	0.83
theft	crime	N	hyp	5.92	9.87
worker	waitress	N	r-hyp	1	1.67
myth	mythology	N	mero	3.45	5.75
cavity	rat	N	no-rel	0.31	0.52
noon	day	N	mero	2.55	4.25
senate	congress	N	mero	2.62	4.37
island	land	N	hyp	5.43	9.05
street	way	N	hyp	3.29	5.48
trunk	oasis	N	no-rel	0.21	0.35
rung	ladder	N	mero	1.46	2.43
knowledge	foresight	N	r-hyp	2.6	4.33
torch	light	N	hyp	4.75	7.92
lobby	silk	N	no-rel	0.6	1
diameter	length	N	hyp	4	6.67
doe	animal	N	hyp	5.62	9.37
bet	wager	N	syn	4.25	7.08
portrait	picture	N	hyp	5.9	9.83
expert	professional	N	r-hyp	3.62	6.03
writing	poem	N	r-hyp	1.36	2.27
adjective	verb	N	cohyp	0.55	0.92
pig	hog	N	syn	3.4	5.67
kettle	teapot	N	cohyp	2.55	4.25
pint	amount	N	hyp	5.6	9.33
champagne	wine	N	hyp	4.4	7.33
palace	home	N	hyp	5.5	9.17
vow	pledge	N	hyp	4.92	8.2
statement	thesis	N	r-hyp	3.15	5.25
nightgown	underwear	N	hyp	2.79	4.65
empire	state	N	cohyp	2.5	4.17
necklace	bracelet	N	cohyp	0.57	0.95
material	leather	N	r-hyp	1.64	2.73
material	nylon	N	r-hyp	0.85	1.42
refrigerator	appliance	N	hyp	6	10
metal	society	N	no-rel	0.1	0.17
manufacturer	creator	N	hyp	5.17	8.62
animal	elephant	N	r-hyp	1	1.67
louse	flea	N	cohyp	2.77	4.62
water	fluid	N	hyp	6	10
trance	state	N	hyp	5.46	9.1
balcony	porch	N	cohyp	3.4	5.67
husband	snake	N	no-rel	0.33	0.55
silver	gold	N	cohyp	0.67	1.12
war	conflict	N	hyp	5.09	8.48
nitrogen	hydrogen	N	cohyp	0.2	0.33
employment	work	N	syn	4.85	8.08
sight	perception	N	hyp	4.85	8.08
guest	person	N	hyp	4.33	7.22
hammer	tool	N	hyp	6	10
curve	road	N	mero	1.46	2.43
seal	kite	N	no-rel	0.08	0.13
professor	professional	N	hyp	5.15	8.58
limb	extremity	N	hyp	4.38	7.3
tusk	duty	N	no-rel	0.08	0.13
building	cathedral	N	r-hyp	0.38	0.63
creek	brook	N	syn	2.67	4.45
seafood	fish	N	cohyp	1.67	2.78
nightmare	dream	N	hyp	5.75	9.58
sympathy	feeling	N	hyp	6	10
colonel	officer	N	hyp	5.15	8.58
hat	cap	N	cohyp	4	6.67
attendance	appearance	N	r-hyp	3.22	5.37
prince	captain	N	no-rel	0.89	1.48
restaurant	diner	N	r-hyp	1.85	3.08
flour	wedding	N	no-rel	0.15	0.25
cotton	polyester	N	cohyp	1.31	2.18
princess	royalty	N	mero	5.38	8.97
ewe	sheep	N	hyp	4.58	7.63
child	daughter	N	r-hyp	1.67	2.78
mayonnaise	food	N	hyp	5.54	9.23
scalpel	instrument	N	hyp	4.55	7.58
rape	crime	N	hyp	5.9	9.83
week	year	N	cohyp	0.62	1.03
knowledge	instinct	N	r-hyp	2	3.33
gorilla	ape	N	hyp	5.27	8.78
dawn	sunset	N	ant	0.54	0.9
climax	story	N	mero	1.54	2.57
mate	partner	N	syn	4.91	8.18
leg	chair	N	mero	0.45	0.75
fad	trend	N	hyp	4.8	8
pike	fish	N	hyp	5.23	8.72
digger	miner	N	cohyp	3.92	6.53
safety	insurance	N	r-hyp	2.73	4.55
plot	plan	N	hyp	4.78	7.97
gull	bird	N	hyp	5.43	9.05
view	perception	N	hyp	4.64	7.73
feeling	anxiety	N	r-hyp	1.2	2
asia	africa	N	cohyp	0.42	0.7
homework	assignment	N	hyp	5.2	8.67
noun	word	N	hyp	5.64	9.4
pitcher	catcher	N	cohyp	1.2	2
suggestion	hint	N	r-hyp	4.22	7.03
shield	armor	N	hyp	5.4	9
custard	building	N	no-rel	0	0
gauge	measure	N	hyp	3.69	6.15
book	encyclopedia	N	r-hyp	1.33	2.22
soil	shower	N	no-rel	0.2	0.33
rain	shower	N	r-hyp	3.44	5.73
back	body	N	mero	2.08	3.47
lip	tongue	N	cohyp	0.4	0.67
father	mother	N	ant	0.77	1.28
letter	symbol	N	hyp	5.33	8.88
owl	animal	N	hyp	6	10
horse	mammal	N	hyp	6	10
spoon	fork	N	cohyp	0.83	1.38
morning	night	N	cohyp	0.5	0.83
caravan	group	N	hyp	3	5
bourbon	alcohol	N	hyp	5.69	9.48
tissue	meal	N	no-rel	0.4	0.67
butterfly	insect	N	hyp	5.46	9.1
author	writer	N	syn	5	8.33
snake	serpent	N	syn	5.31	8.85
commander	leader	N	hyp	5.23	8.72
hypothesis	idea	N	hyp	5.08	8.47
saw	tool	N	hyp	5.92	9.87
chip	computer	N	mero	1.6	2.67
hurricane	tornado	N	cohyp	2.17	3.62
radio	medium	N	hyp	3.54	5.9
leg	thigh	N	cohyp	0.69	1.15
poison	venom	N	r-hyp	2.75	4.58
spinach	vegetable	N	hyp	6	10
blade	mower	N	mero	1.38	2.3
alligator	reptile	N	hyp	5.62	9.37
stove	floor	N	no-rel	0.23	0.38
quiz	test	N	hyp	5.23	8.72
ozone	atmosphere	N	cohyp	4.46	7.43
technician	worker	N	hyp	5.29	8.82
absence	presence	N	ant	2.38	3.97
life	existence	N	hyp	5.18	8.63
avenue	street	N	hyp	4.08	6.8
exercise	activity	N	hyp	5.64	9.4
stump	tree	N	mero	2.73	4.55
limousine	car	N	hyp	5.93	9.88
cougar	cat	N	hyp	5.38	8.97
vault	bank	N	mero	2.67	4.45
penguin	bird	N	hyp	5.85	9.75
earth	matter	N	hyp	4.23	7.05
film	sun	N	no-rel	0.31	0.52
mile	inch	N	cohyp	0.54	0.9
crab	animal	N	hyp	4.36	7.27
dandruff	flake	N	hyp	4.67	7.78
fig	date	N	cohyp	2.5	4.17
adjective	word	N	hyp	5.77	9.62
scalpel	tool	N	hyp	5.75	9.58
group	party	N	r-hyp	1.67	2.78
hurricane	storm	N	hyp	5.64	9.4
wife	husband	N	ant	0.77	1.28
trunk	elephant	N	mero	0.77	1.28
oxygen	gas	N	hyp	5.69	9.48
drawer	chest	N	mero	1.3	2.17
ball	game	N	hyp	3.15	5.25
gander	bird	N	hyp	4	6.67
walkway	sidewalk	N	r-hyp	5.08	8.47
brother	sister	N	ant	0.91	1.52
turkey	bird	N	hyp	5.83	9.72
easter	holiday	N	hyp	5.85	9.75
remedy	cause	N	hyp	0.62	1.03
ability	strength	N	r-hyp	3.23	5.38
kangaroo	animal	N	hyp	6	10
thesaurus	book	N	hyp	5.46	9.1
capacity	limit	N	cohyp	4.77	7.95
tenor	singer	N	hyp	5.45	9.08
point	score	N	mero	5	8.33
airplane	cannon	N	no-rel	0.46	0.77
saxophone	treatment	N	no-rel	0.09	0.15
sport	recreation	N	hyp	5.6	9.33
freeway	road	N	hyp	5.55	9.25
head	tail	N	ant	0.18	0.3
chest	trunk	N	mero	3.45	5.75
basketball	sport	N	hyp	6	10
knife	sword	N	cohyp	3.1	5.17
liberty	freedom	N	hyp	4.09	6.82
snake	reptile	N	hyp	5.55	9.25
sum	total	N	syn	4.92	8.2
land	region	N	hyp	2.71	4.52
atmosphere	killer	N	no-rel	1.08	1.8
agreement	disagreement	N	ant	1.18	1.97
suede	material	N	hyp	5.7	9.5
analysis	study	N	hyp	4.2	7
boat	ship	N	cohyp	4.2	7
tree	wood	N	mero	3.36	5.6
weed	plant	N	hyp	5.54	9.23
backpack	purse	N	cohyp	1.54	2.57
bouillon	broth	N	hyp	4.27	7.12
symptom	pain	N	r-hyp	1.27	2.12
mansion	home	N	hyp	5.42	9.03
granite	stone	N	hyp	5.9	9.83
corpse	body	N	hyp	4.38	7.3
canary	feather	N	no-rel	0.42	0.7
student	pupil	N	syn	5.55	9.25
peace	truce	N	r-hyp	3.83	6.38
jewelry	earring	N	r-hyp	1.31	2.18
spade	card	N	hyp	4.33	7.22
peanut	nut	N	hyp	5.73	9.55
cut	injury	N	hyp	4.8	8
grape	extremity	N	no-rel	0.36	0.6
unemployment	employment	N	ant	0.46	0.77
feast	gathering	N	hyp	4.4	7.33
robber	outlaw	N	hyp	5.18	8.63
fleet	navy	N	mero	2.42	4.03
appliance	dishwasher	N	r-hyp	0.9	1.5
pile	haystack	N	r-hyp	1.36	2.27
story	writing	N	hyp	5	8.33
tenor	bass	N	cohyp	1.67	2.78
tool	shovel	N	r-hyp	1.54	2.57
bath	tub	N	syn	3.38	5.63
vocabulary	language	N	mero	1.58	2.63
week	month	N	mero	0.62	1.03
gallon	measure	N	hyp	5.82	9.7
treasure	possession	N	hyp	4.46	7.43
task	job	N	syn	3.69	6.15
spouse	marriage	N	mero	1.38	2.3
dungeon	castle	N	mero	1.43	2.38
language	communication	N	hyp	5.36	8.93
wheat	cereal	N	hyp	4.58	7.63
cigarette	cigar	N	cohyp	2.92	4.87
hockey	sentence	N	no-rel	0.71	1.18
bride	wedding	N	mero	0.8	1.33
ear	head	N	mero	0	0
foot	measure	N	hyp	5.08	8.47
answer	question	N	ant	0.82	1.37
herd	group	N	hyp	5.54	9.23
onion	garlic	N	cohyp	0.62	1.03
month	year	N	mero	1.31	2.18
mechanic	worker	N	hyp	5.73	9.55
castle	home	N	hyp	5.2	8.67
horse	stud	N	r-hyp	2	3.33
umbrella	protection	N	hyp	4.4	7.33
aardvark	animal	N	hyp	5.92	9.87
tunnel	passage	N	hyp	5.15	8.58
toaster	appliance	N	hyp	5.64	9.4
character	personality	N	mero	2.38	3.97
chest	breast	N	syn	2.75	4.58
egg	architecture	N	no-rel	0.33	0.55
prisoner	captive	N	syn	5	8.33
burglar	crook	N	hyp	5.5	9.17
elephant	mammal	N	hyp	5.83	9.72
example	instance	N	syn	2.42	4.03
miner	worker	N	hyp	5.46	9.1
pleasure	pain	N	ant	1.4	2.33
constitution	document	N	hyp	4.6	7.67
casket	coffin	N	syn	4.46	7.43
tomato	vegetable	N	hyp	1.58	2.63
professional	expert	N	hyp	3.82	6.37
worker	mason	N	r-hyp	1.77	2.95
whale	mammal	N	hyp	5.77	9.62
pint	measure	N	hyp	5.82	9.7
region	partner	N	no-rel	0.45	0.75
fig	food	N	hyp	5	8.33
sight	sense	N	hyp	5.93	9.88
section	part	N	hyp	3.08	5.13
lip	mouth	N	syn	1.85	3.08
cactus	plant	N	hyp	5.75	9.58
cat	mammal	N	hyp	5.1	8.5
crow	bird	N	hyp	6	10
component	element	N	syn	2.31	3.85
citizen	salesman	N	no-rel	1.15	1.92
keyboard	arm	N	no-rel	0.54	0.9
woman	heroine	N	r-hyp	1.75	2.92
racquetball	sport	N	hyp	5.42	9.03
wood	lumber	N	mero	2.15	3.58
plant	turnip	N	r-hyp	0.46	0.77
garlic	onion	N	cohyp	1.64	2.73
sister	relation	N	hyp	5.45	9.08
wisdom	knowledge	N	hyp	4.85	8.08
alligator	animal	N	hyp	5.85	9.75
era	time	N	hyp	5.31	8.85
banjo	guitar	N	cohyp	4	6.67
bug	creature	N	hyp	5.38	8.97
wealth	poverty	N	ant	0.43	0.72
lemon	tree	N	hyp	3.45	5.75
machine	spice	N	no-rel	0.27	0.45
meal	snack	N	r-hyp	1.69	2.82
van	vehicle	N	hyp	5.85	9.75
director	conductor	N	syn	4.7	7.83
goose	animal	N	hyp	5.85	9.75
number	eight	N	r-hyp	0.64	1.07
thumb	finger	N	hyp	4.77	7.95
mammal	dog	N	r-hyp	1.3	2.17
response	answer	N	syn	5.33	8.88
shelf	counter	N	mero	1.91	3.18
lane	road	N	cohyp	3.25	5.42
sandwich	food	N	hyp	6	10
statue	figure	N	hyp	4.3	7.17
paradise	heaven	N	syn	4.55	7.58
protection	helmet	N	r-hyp	1.5	2.5
chili	food	N	hyp	5.89	9.82
group	legion	N	r-hyp	2	3.33
twister	storm	N	hyp	4.54	7.57
geology	science	N	hyp	5.4	9
time	space	N	cohyp	1.6	2.67
pal	buddy	N	syn	5	8.33
feeling	ecstasy	N	r-hyp	1.2	2
competition	contest	N	syn	4.9	8.17
mousse	food	N	hyp	5.38	8.97
artist	creator	N	hyp	5.69	9.48
wave	motion	N	hyp	4.33	7.22
sickness	health	N	ant	2.46	4.1
reptile	animal	N	hyp	5.92	9.87
spike	shoe	N	mero	2.17	3.62
servant	slave	N	cohyp	3	5
chance	opportunity	N	syn	3.77	6.28
pocketbook	wallet	N	syn	3.17	5.28
worker	technician	N	r-hyp	3.1	5.17
south	north	N	cohyp	0.2	0.33
feeling	empathy	N	r-hyp	1.45	2.42
hail	rain	N	cohyp	3.91	6.52
machine	computer	N	r-hyp	1.46	2.43
work	homework	N	r-hyp	1.92	3.2
pork	meat	N	hyp	5.9	9.83
radish	vegetable	N	hyp	5.75	9.58
olive	food	N	hyp	5.75	9.58
figure	statue	N	r-hyp	2.91	4.85
graduation	ceremony	N	hyp	5.8	9.67
typewriter	machine	N	hyp	5.3	8.83
gravy	food	N	hyp	5.27	8.78
bicycle	vehicle	N	hyp	4.8	8
leg	extremity	N	hyp	3.36	5.6
truce	peace	N	hyp	4.8	8
tail	water	N	no-rel	0.31	0.52
wallet	briefcase	N	cohyp	1	1.67
mosquito	wisdom	N	no-rel	0.38	0.63
conclusion	beginning	N	ant	0.23	0.38
ruby	crystal	N	hyp	4.5	7.5
six	seven	N	cohyp	0.31	0.52
filth	dirt	N	syn	4.33	7.22
mixture	solution	N	r-hyp	4.42	7.37
wrinkle	skin	N	mero	1.64	2.73
cathedral	injury	N	no-rel	0.08	0.13
bat	animal	N	hyp	5.71	9.52
cup	container	N	hyp	5.15	8.58
sorority	organization	N	hyp	4.77	7.95
competence	capability	N	cohyp	3.4	5.67
weed	venom	N	no-rel	0.22	0.37
softball	football	N	cohyp	0.58	0.97
animal	container	N	no-rel	0.3	0.5
baseball	football	N	cohyp	0.4	0.67
witch	job	N	no-rel	2.11	3.52
journal	book	N	hyp	5	8.33
worker	carpenter	N	r-hyp	1.36	2.27
cashew	nut	N	hyp	4.8	8
picture	painting	N	syn	2.27	3.78
person	climber	N	r-hyp	1.8	3
package	box	N	cohyp	3.18	5.3
mist	cloud	N	hyp	3.38	5.63
ape	primate	N	hyp	5.83	9.72
competition	race	N	r-hyp	1.77	2.95
appliance	spine	N	no-rel	0.08	0.13
dolphin	fish	N	hyp	2.54	4.23
notion	constitution	N	no-rel	2.2	3.67
cloud	sky	N	mero	1.23	2.05
painting	art	N	hyp	5.75	9.58
canary	bird	N	hyp	6	10
heel	boot	N	mero	0.8	1.33
tablet	pill	N	syn	3.92	6.53
dishwasher	appliance	N	hyp	5.69	9.48
clue	evidence	N	hyp	4.77	7.95
fairytale	story	N	hyp	5.92	9.87
bog	marsh	N	cohyp	4.44	7.4
meal	supper	N	r-hyp	1.77	2.95
apex	point	N	hyp	4.67	7.78
anatomy	human	N	mero	1.83	3.05
copper	bronze	N	mero	1	1.67
vegetable	tomato	N	r-hyp	1	1.67
flower	bloom	N	syn	2.45	4.08
competition	calculator	N	no-rel	1.17	1.95
bathtub	bathroom	N	mero	1.23	2.05
contract	agreement	N	hyp	5.91	9.85
fiddle	instrument	N	hyp	5.7	9.5
gate	door	N	cohyp	3.92	6.53
youth	group	N	hyp	4.46	7.43
barracuda	fish	N	hyp	5.73	9.55
waitress	worker	N	hyp	5.92	9.87
lizard	animal	N	hyp	5.21	8.68
arm	extremity	N	hyp	4.36	7.27
penguin	animal	N	hyp	5.75	9.58
novice	beginner	N	syn	4.23	7.05
plate	spoon	N	cohyp	0.2	0.33
citizen	person	N	hyp	5.18	8.63
flea	insect	N	hyp	5.69	9.48
blueberry	berry	N	hyp	6	10
toy	doll	N	r-hyp	2.1	3.5
zucchini	food	N	hyp	5.91	9.85
turnip	plant	N	hyp	4.83	8.05
animal	lamb	N	r-hyp	0.93	1.55
restroom	alligator	N	no-rel	0.25	0.42
ointment	cure	N	hyp	3.69	6.15
site	location	N	hyp	4.31	7.18
pickle	food	N	hyp	5.27	8.78
sand	beach	N	mero	2.85	4.75
flute	instrument	N	hyp	6	10
pan	dish	N	cohyp	3.91	6.52
summit	peak	N	syn	5.75	9.58
scallop	food	N	hyp	5.89	9.82
fire	water	N	cohyp	0.2	0.33
fish	bass	N	r-hyp	0.5	0.83
bean	vegetable	N	hyp	4.29	7.15
antler	deer	N	mero	0.77	1.28
panther	cat	N	hyp	5.7	9.5
blue	color	N	hyp	5.9	9.83
beer	beverage	N	hyp	5.55	9.25
bruise	wound	N	cohyp	5	8.33
president	leader	N	hyp	5.42	9.03
ham	food	N	hyp	5.93	9.88
utensil	tool	N	cohyp	5.4	9
basketball	activity	N	hyp	6	10
lamp	table	N	cohyp	0.09	0.15
ruby	jewel	N	hyp	5.92	9.87
barley	food	N	hyp	5.8	9.67
dog	mammal	N	hyp	4.55	7.58
snack	food	N	hyp	4.67	7.78
rhyme	poem	N	mero	4.33	7.22
dove	bird	N	hyp	5.92	9.87
project	element	N	no-rel	0.08	0.13
sheep	herd	N	mero	1.67	2.78
leadership	layer	N	no-rel	0.27	0.45
colt	gun	N	hyp	4.46	7.43
schedule	plan	N	hyp	4.18	6.97
person	publisher	N	r-hyp	2.23	3.72
pollution	boat	N	no-rel	0.2	0.33
treatment	therapy	N	r-hyp	2.46	4.1
mouse	rodent	N	hyp	5.83	9.72
pun	humor	N	hyp	4.83	8.05
skunk	animal	N	hyp	6	10
butter	cream	N	cohyp	2.69	4.48
conference	group	N	hyp	4.08	6.8
screwdriver	tool	N	hyp	6	10
pumpkin	squash	N	hyp	3.45	5.75
aunt	planet	N	no-rel	0.08	0.13
fraud	deception	N	hyp	5.71	9.52
perfume	deodorant	N	cohyp	2.64	4.4
gun	rifle	N	r-hyp	2.27	3.78
news	information	N	hyp	5.46	9.1
glass	crystal	N	cohyp	2.83	4.72
silver	metal	N	hyp	5.83	9.72
deception	fraud	N	r-hyp	4.9	8.17
intestine	stomach	N	mero	1.23	2.05
aroma	scent	N	syn	4.3	7.17
father	son	N	cohyp	1.58	2.63
obstacle	impediment	N	hyp	5	8.33
gold	metal	N	hyp	5.83	9.72
strap	bra	N	mero	0.93	1.55
igloo	hut	N	hyp	4.77	7.95
lipstick	class	N	no-rel	0.21	0.35
trunk	car	N	mero	0.43	0.72
gravy	sauce	N	hyp	5.73	9.55
gene	chromosome	N	mero	2.46	4.1
nylon	material	N	hyp	5.85	9.75
lady	castle	N	no-rel	0.5	0.83
symbol	letter	N	r-hyp	1.54	2.57
magazine	book	N	cohyp	2.89	4.82
airplane	aircraft	N	hyp	5.75	9.58
porch	house	N	mero	1.08	1.8
tongue	throat	N	mero	0.27	0.45
medium	television	N	r-hyp	1.33	2.22
auto	vehicle	N	hyp	1.55	2.58
choir	group	N	hyp	5.23	8.72
mud	dirt	N	hyp	4.77	7.95
attorney	lawyer	N	syn	4.54	7.57
tomorrow	yesterday	N	cohyp	1.33	2.22
shadow	light	N	ant	1.69	2.82
priest	rabbi	N	cohyp	2.09	3.48
maid	girl	N	hyp	3.57	5.95
antidote	cure	N	hyp	5.46	9.1
act	drama	N	mero	3.62	6.03
flashlight	agency	N	no-rel	0.31	0.52
bassinet	cradle	N	cohyp	3.58	5.97
skillet	pan	N	hyp	5.7	9.5
kitchen	unit	N	hyp	1.77	2.95
wife	art	N	no-rel	0.23	0.38
ending	end	N	syn	3.3	5.5
oregano	food	N	hyp	3.58	5.97
note	message	N	hyp	5.4	9
comment	answer	N	cohyp	4	6.67
food	pie	N	r-hyp	0.92	1.53
bandanna	cloth	N	hyp	4.75	7.92
comma	punctuation	N	hyp	5.67	9.45
tool	screwdriver	N	r-hyp	1.08	1.8
cotton	wool	N	cohyp	2.4	4
conflict	war	N	r-hyp	3.67	6.12
calculus	math	N	hyp	6	10
silk	satin	N	cohyp	2	3.33
gangster	gang	N	mero	1.42	2.37
pony	horse	N	hyp	4.75	7.92
liver	organ	N	hyp	5.92	9.87
judgment	verdict	N	r-hyp	4.54	7.57
guilt	feeling	N	hyp	5.6	9.33
snake	animal	N	hyp	5.25	8.75
star	symbol	N	hyp	4.91	8.18
noun	adjective	N	cohyp	0.5	0.83
haze	fog	N	syn	4.7	7.83
storm	typhoon	N	r-hyp	2	3.33
poetry	prose	N	cohyp	3.64	6.07
nun	softball	N	no-rel	0.08	0.13
pluto	planet	N	hyp	5	8.33
tragedy	comedy	N	ant	0.45	0.75
idol	person	N	hyp	2.57	4.28
virtue	quality	N	hyp	5.17	8.62
orange	fruit	N	hyp	6	10
staff	group	N	hyp	3.77	6.28
symptom	disease	N	mero	0.85	1.42
magazine	publication	N	hyp	4.82	8.03
omelet	food	N	hyp	5.85	9.75
couch	sofa	N	syn	4.3	7.17
sibling	family	N	mero	4.77	7.95
nitrogen	element	N	hyp	5.75	9.58
lake	water	N	hyp	5.09	8.48
horn	instrument	N	hyp	5.15	8.58
violin	cello	N	cohyp	1.55	2.58
squash	food	N	hyp	5.67	9.45
mink	animal	N	hyp	5.5	9.17
sickness	illness	N	syn	4.15	6.92
phase	stage	N	syn	4.33	7.22
jet	plane	N	hyp	5.25	8.75
protein	meat	N	mero	1.18	1.97
migraine	pain	N	hyp	5.42	9.03
officer	police	N	mero	3.83	6.38
stethoscope	instrument	N	hyp	5.6	9.33
protein	egg	N	mero	0.46	0.77
cricket	game	N	hyp	5	8.33
pillow	padding	N	hyp	4.17	6.95
bass	fish	N	hyp	5.77	9.62
lime	fruit	N	hyp	5.82	9.7
price	worth	N	hyp	4.2	7
fraternity	club	N	hyp	5.46	9.1
sunset	sunrise	N	ant	0.31	0.52
conversation	communication	N	hyp	6	10
bone	tissue	N	hyp	1.23	2.05
forest	jungle	N	r-hyp	3.2	5.33
wing	skin	N	no-rel	0.6	1
bread	football	N	no-rel	0.08	0.13
bean	food	N	hyp	5.83	9.72
tree	plant	N	hyp	5.18	8.63
container	flask	N	r-hyp	1.1	1.83
ritual	custom	N	hyp	4.46	7.43
verdict	judgment	N	hyp	5.8	9.67
head	pin	N	mero	1.08	1.8
mushroom	food	N	hyp	5.44	9.07
bulletin	message	N	hyp	5.33	8.88
bucket	container	N	hyp	6	10
vault	chamber	N	hyp	5.15	8.58
agreement	bench	N	no-rel	0.15	0.25
label	sign	N	hyp	4.4	7.33
circumstance	situation	N	hyp	3.85	6.42
salmon	fish	N	hyp	6	10
absence	medicine	N	no-rel	0.38	0.63
chairperson	leader	N	hyp	4.83	8.05
communication	language	N	r-hyp	3.23	5.38
idol	sword	N	no-rel	0.29	0.48
screwdriver	ghost	N	no-rel	0.08	0.13
cord	line	N	hyp	3.29	5.48
jesus	god	N	hyp	3.5	5.83
price	value	N	hyp	4.55	7.58
server	waitress	N	r-hyp	3.85	6.42
fame	glory	N	cohyp	4.75	7.92
meter	measure	N	hyp	5.9	9.83
spade	shovel	N	hyp	5.08	8.47
university	school	N	cohyp	5.77	9.62
bride	gathering	N	no-rel	0.33	0.55
day	week	N	cohyp	0.75	1.25
appliance	microwave	N	r-hyp	2	3.33
lock	door	N	mero	0.67	1.12
shoulder	body	N	mero	1.92	3.2
nun	monk	N	cohyp	2.89	4.82
shrimp	seafood	N	hyp	6	10
caffeine	tea	N	mero	1.15	1.92
hedge	fence	N	hyp	3.92	6.53
boy	kid	N	hyp	5.42	9.03
marble	rock	N	hyp	5	8.33
killer	murderer	N	r-hyp	5	8.33
bar	pub	N	mero	4.92	8.2
safety	danger	N	ant	0.25	0.42
superstition	belief	N	hyp	4.15	6.92
mouth	universe	N	no-rel	0.29	0.48
place	area	N	hyp	4.77	7.95
spot	mark	N	hyp	4.89	8.15
psychology	science	N	hyp	5.27	8.78
orchid	plant	N	hyp	5.45	9.08
proof	evidence	N	hyp	5.3	8.83
procedure	operation	N	syn	3.67	6.12
marrow	bone	N	cohyp	2.3	3.83
pipe	organ	N	mero	3	5
auto	car	N	syn	1.9	3.17
arithmetic	math	N	hyp	5.1	8.5
cupboard	closet	N	syn	3.23	5.38
nephew	niece	N	ant	0.5	0.83
wing	bird	N	mero	0.69	1.15
finger	glove	N	mero	0.62	1.03
family	home	N	syn	2.25	3.75
darkness	light	N	ant	0.9	1.5
haven	shelter	N	hyp	2.64	4.4
fault	failure	N	hyp	2.67	4.45
citrus	tree	N	hyp	3.42	5.7
crew	group	N	hyp	5.64	9.4
extension	addition	N	hyp	3.25	5.42
threshold	door	N	mero	2	3.33
corporal	officer	N	hyp	4.8	8
sport	activity	N	hyp	5.6	9.33
lieutenant	officer	N	hyp	4.38	7.3
union	group	N	hyp	5.67	9.45
principle	idea	N	hyp	3.25	5.42
lecture	class	N	mero	5.08	8.47
leather	material	N	hyp	5.54	9.23
legislature	government	N	mero	3.58	5.97
foresight	wisdom	N	hyp	4.15	6.92
geometry	math	N	hyp	5.46	9.1
puddle	water	N	hyp	3.42	5.7
manner	style	N	syn	2.54	4.23
panel	board	N	syn	4.62	7.7
jaw	face	N	mero	0.73	1.22
armor	attic	N	no-rel	0.08	0.13
amateur	heaven	N	no-rel	0.36	0.6
animal	rat	N	r-hyp	0	0
joy	sorrow	N	ant	0.69	1.15
cobra	snake	N	hyp	5.45	9.08
road	avenue	N	r-hyp	1.27	2.12
happiness	emotion	N	hyp	5.9	9.83
sonnet	poem	N	hyp	5.38	8.97
religion	belief	N	hyp	4.58	7.63
performance	seat	N	no-rel	0.09	0.15
medication	medicine	N	syn	5	8.33
conflict	disagreement	N	r-hyp	5.2	8.67
elbow	joint	N	hyp	4.31	7.18
lunch	breakfast	N	cohyp	0.09	0.15
mob	group	N	hyp	5.18	8.63
club	organization	N	hyp	5.46	9.1
cathedral	building	N	hyp	5.69	9.48
cone	shape	N	hyp	5.83	9.72
